system,session_id,question_id,question,level,trace,n_turns,tutor_turns,student_turns,parsed_turn_ratio,student_tokens,tutor_tokens,token_balance_student_share,tutor_student_token_ratio,student_math,tutor_math,total_math,vai,math_density,student_reasoning_turns,student_reasoning_rate,direct_answer_leakage,non_vietnamese_leakage,reflection_required,reflection_completed,reflection_completion,phase_valid,solve_reached,gps_complete,premature_solve,skipped_guide,skipped_practice,stall,guide_loop,practice_pressure,max_same_phase_run,n_guide,n_practice,n_solve,phase_balance_entropy,degeneracy_flag,answer_dependency_index,autonomy_process_score
GPS-Agent,SIM_Khá_89,"Gọi  là tập hợp các số tự nhiên gồm 9 chữ số khác nhau. Chọn ngẫu nhiên một số từ, tính xác suất để chọn được một số gồm 4 chữ số lẻ và chữ số  luôn đứng giữa hai chữ số lẻ (hai số hai bên chữ số  là số lẻ).","Gọi  là tập hợp các số tự nhiên gồm 9 chữ số khác nhau. Chọn ngẫu nhiên một số từ, tính xác suất để chọn được một số gồm 4 chữ số lẻ và chữ số  luôn đứng giữa hai chữ số lẻ (hai số hai bên chữ số  là số lẻ).",Khá,G-P1-P2-P3-S,14,9,5,0.28,116,852,0.11983471074380166,7.344827586206897,3,29,32,0.09375,0.6,4,0.8,0,0,1,0,0,1,1,1,0,0,0,0,0,0,3,1,3,1,0.8649735207179273,0,9.666666666666666,0.7234375
GPS-Agent,SIM_Trung bình_90,"Gọi  là tập hợp các số tự nhiên gồm 9 chữ số khác nhau. Chọn ngẫu nhiên một số từ, tính xác suất để chọn được một số gồm 4 chữ số lẻ và chữ số  luôn đứng giữa hai chữ số lẻ (hai số hai bên chữ số  là số lẻ).","Gọi  là tập hợp các số tự nhiên gồm 9 chữ số khác nhau. Chọn ngẫu nhiên một số từ, tính xác suất để chọn được một số gồm 4 chữ số lẻ và chữ số  luôn đứng giữa hai chữ số lẻ (hai số hai bên chữ số  là số lẻ).",Trung bình,G-P1-P2-P3-P4-P5-S,15,8,7,0.22388059701492538,274,960,0.22204213938411668,3.5036496350364965,9,35,44,0.20454545454545456,1.2857142857142858,5,0.7142857142857143,0,0,1,0,0,1,1,1,0,0,0,1,0,1,5,1,5,1,0.72483409150576,0,3.888888888888889,0.7297077922077922
GPS-Agent,SIM_Yêu_91,"Gọi  là tập hợp các số tự nhiên gồm 9 chữ số khác nhau. Chọn ngẫu nhiên một số từ, tính xác suất để chọn được một số gồm 4 chữ số lẻ và chữ số  luôn đứng giữa hai chữ số lẻ (hai số hai bên chữ số  là số lẻ).","Gọi  là tập hợp các số tự nhiên gồm 9 chữ số khác nhau. Chọn ngẫu nhiên một số từ, tính xác suất để chọn được một số gồm 4 chữ số lẻ và chữ số  luôn đứng giữa hai chữ số lẻ (hai số hai bên chữ số  là số lẻ).",Yếu,G-P1-P2-P3-S,14,9,5,0.32558139534883723,235,698,0.25187566988210075,2.970212765957447,6,23,29,0.20689655172413793,1.2,4,0.8,0,0,1,0,0,1,1,1,0,0,0,0,0,0,3,1,3,1,0.8649735207179273,0,3.8333333333333335,0.7517241379310344
GPS-Agent,SIM_Giỏi_92,"Giải bóng chuyền VTV Cup gồm 9 đội bóng tham dự, trong đó có 6 đội nước ngoài và 3 đội của Việt Nam. Ban tổ chức cho bốc thăm ngẫu nhiên để chia thành 3 bảng  và mỗi bảng có 3đội. Tính xác suất để 3 đội bóng của Việt Nam ở 3 bảng khác nhau.","Giải bóng chuyền VTV Cup gồm 9 đội bóng tham dự, trong đó có 6 đội nước ngoài và 3 đội của Việt Nam. Ban tổ chức cho bốc thăm ngẫu nhiên để chia thành 3 bảng  và mỗi bảng có 3đội. Tính xác suất để 3 đội bóng của Việt Nam ở 3 bảng khác nhau.",Giỏi,G-P1-P2-P3-P4-P5-S,14,7,7,0.17073170731707318,272,1048,0.20606060606060606,3.8529411764705883,6,37,43,0.13953488372093023,0.8571428571428571,6,0.8571428571428571,0,0,1,1,1,1,1,1,0,0,0,1,0,1,5,1,5,1,0.72483409150576,0,6.166666666666667,0.7491694352159468
GPS-Agent,SIM_Khá_93,"Giải bóng chuyền VTV Cup gồm 9 đội bóng tham dự, trong đó có 6 đội nước ngoài và 3 đội của Việt Nam. Ban tổ chức cho bốc thăm ngẫu nhiên để chia thành 3 bảng  và mỗi bảng có 3đội. Tính xác suất để 3 đội bóng của Việt Nam ở 3 bảng khác nhau.","Giải bóng chuyền VTV Cup gồm 9 đội bóng tham dự, trong đó có 6 đội nước ngoài và 3 đội của Việt Nam. Ban tổ chức cho bốc thăm ngẫu nhiên để chia thành 3 bảng  và mỗi bảng có 3đội. Tính xác suất để 3 đội bóng của Việt Nam ở 3 bảng khác nhau.",Khá,G-P1-S,20,10,10,0.7142857142857143,249,433,0.3651026392961877,1.7389558232931728,22,10,32,0.6875,2.2,9,0.9,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1.0,0,0.45454545454545453,0.896875
GPS-Agent,SIM_Trung bình_94,"Giải bóng chuyền VTV Cup gồm 9 đội bóng tham dự, trong đó có 6 đội nước ngoài và 3 đội của Việt Nam. Ban tổ chức cho bốc thăm ngẫu nhiên để chia thành 3 bảng  và mỗi bảng có 3đội. Tính xác suất để 3 đội bóng của Việt Nam ở 3 bảng khác nhau.","Giải bóng chuyền VTV Cup gồm 9 đội bóng tham dự, trong đó có 6 đội nước ngoài và 3 đội của Việt Nam. Ban tổ chức cho bốc thăm ngẫu nhiên để chia thành 3 bảng  và mỗi bảng có 3đội. Tính xác suất để 3 đội bóng của Việt Nam ở 3 bảng khác nhau.",Trung bình,G-P1-S,11,8,3,0.34375,134,664,0.16791979949874686,4.955223880597015,1,6,7,0.14285714285714285,0.3333333333333333,3,1.0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1.0,0,6.0,0.7857142857142857
GPS-Agent,SIM_Yêu_95,"Giải bóng chuyền VTV Cup gồm 9 đội bóng tham dự, trong đó có 6 đội nước ngoài và 3 đội của Việt Nam. Ban tổ chức cho bốc thăm ngẫu nhiên để chia thành 3 bảng  và mỗi bảng có 3đội. Tính xác suất để 3 đội bóng của Việt Nam ở 3 bảng khác nhau.","Giải bóng chuyền VTV Cup gồm 9 đội bóng tham dự, trong đó có 6 đội nước ngoài và 3 đội của Việt Nam. Ban tổ chức cho bốc thăm ngẫu nhiên để chia thành 3 bảng  và mỗi bảng có 3đội. Tính xác suất để 3 đội bóng của Việt Nam ở 3 bảng khác nhau.",Yếu,G-P1-P2-P3-P4-S,12,6,6,0.15584415584415584,192,777,0.19814241486068113,4.046875,13,27,40,0.325,2.1666666666666665,5,0.8333333333333334,0,0,1,0,0,1,1,1,0,0,0,1,0,1,4,1,4,1,0.7896900821428475,0,2.076923076923077,0.7895833333333333
GPS-Agent,SIM_Giỏi_96,"Trong giải cầu lông kỷ niệm ngày truyền thống học sinh sinh viên có 8 người tham gia trong đó có hai bạn Việt và Nam. Các vận động viên được chia làm hai bảng  và , mỗi bảng gồm 4 người. Giả sử việc chia bảng thực hiện bằng cách bốc thăm ngẫu nhiên, tính xác suất để cả 2 bạn Việt và Nam nằm chung 1 bảng đấu.","Trong giải cầu lông kỷ niệm ngày truyền thống học sinh sinh viên có 8 người tham gia trong đó có hai bạn Việt và Nam. Các vận động viên được chia làm hai bảng  và , mỗi bảng gồm 4 người. Giả sử việc chia bảng thực hiện bằng cách bốc thăm ngẫu nhiên, tính xác suất để cả 2 bạn Việt và Nam nằm chung 1 bảng đấu.",Giỏi,G-P1-S,6,3,3,0.20689655172413793,92,463,0.16576576576576577,5.032608695652174,1,9,10,0.1,0.3333333333333333,2,0.6666666666666666,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1.0,0,9.0,0.6916666666666667
GPS-Agent,SIM_Khá_97,"Trong giải cầu lông kỷ niệm ngày truyền thống học sinh sinh viên có 8 người tham gia trong đó có hai bạn Việt và Nam. Các vận động viên được chia làm hai bảng  và , mỗi bảng gồm 4 người. Giả sử việc chia bảng thực hiện bằng cách bốc thăm ngẫu nhiên, tính xác suất để cả 2 bạn Việt và Nam nằm chung 1 bảng đấu.","Trong giải cầu lông kỷ niệm ngày truyền thống học sinh sinh viên có 8 người tham gia trong đó có hai bạn Việt và Nam. Các vận động viên được chia làm hai bảng  và , mỗi bảng gồm 4 người. Giả sử việc chia bảng thực hiện bằng cách bốc thăm ngẫu nhiên, tính xác suất để cả 2 bạn Việt và Nam nằm chung 1 bảng đấu.",Khá,G-P1-P2-P3-P4-P5-P6-P7-S,18,9,9,0.2535211267605634,243,902,0.21222707423580786,3.711934156378601,9,32,41,0.21951219512195122,1.0,8,0.8888888888888888,0,0,1,0,0,1,1,1,0,0,0,1,0,1,7,1,7,1,0.6223659728744493,0,3.5555555555555554,0.77710027100271
GPS-Agent,SIM_Trung bình_98,"Trong giải cầu lông kỷ niệm ngày truyền thống học sinh sinh viên có 8 người tham gia trong đó có hai bạn Việt và Nam. Các vận động viên được chia làm hai bảng  và , mỗi bảng gồm 4 người. Giả sử việc chia bảng thực hiện bằng cách bốc thăm ngẫu nhiên, tính xác suất để cả 2 bạn Việt và Nam nằm chung 1 bảng đấu.","Trong giải cầu lông kỷ niệm ngày truyền thống học sinh sinh viên có 8 người tham gia trong đó có hai bạn Việt và Nam. Các vận động viên được chia làm hai bảng  và , mỗi bảng gồm 4 người. Giả sử việc chia bảng thực hiện bằng cách bốc thăm ngẫu nhiên, tính xác suất để cả 2 bạn Việt và Nam nằm chung 1 bảng đấu.",Trung bình,G-P1-S,6,3,3,0.11320754716981132,265,448,0.37166900420757365,1.6905660377358491,4,22,26,0.15384615384615385,1.3333333333333333,3,1.0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1.0,0,5.5,0.7884615384615384
GPS-Agent,SIM_Yêu_99,"Trong giải cầu lông kỷ niệm ngày truyền thống học sinh sinh viên có 8 người tham gia trong đó có hai bạn Việt và Nam. Các vận động viên được chia làm hai bảng  và , mỗi bảng gồm 4 người. Giả sử việc chia bảng thực hiện bằng cách bốc thăm ngẫu nhiên, tính xác suất để cả 2 bạn Việt và Nam nằm chung 1 bảng đấu.","Trong giải cầu lông kỷ niệm ngày truyền thống học sinh sinh viên có 8 người tham gia trong đó có hai bạn Việt và Nam. Các vận động viên được chia làm hai bảng  và , mỗi bảng gồm 4 người. Giả sử việc chia bảng thực hiện bằng cách bốc thăm ngẫu nhiên, tính xác suất để cả 2 bạn Việt và Nam nằm chung 1 bảng đấu.",Yếu,G-P1-P2-S,8,4,4,0.25806451612903225,153,770,0.1657638136511376,5.032679738562091,1,8,9,0.1111111111111111,0.25,3,0.75,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,1,2,1,0.9463946303571862,0,8.0,0.7152777777777778
Single-Agent,SIM_BASE_Giỏi_1,Gieo một đồng tiền cân đối và đồng chất bốn lần. Xác suất để cả bốn lần xuất hiện mặt sấp là?,Gieo một đồng tiền cân đối và đồng chất bốn lần. Xác suất để cả bốn lần xuất hiện mặt sấp là?,Giỏi,SINGLE_AGENT,16,8,8,0.21333333333333335,135,741,0.1541095890410959,5.488888888888889,4,65,69,0.057971014492753624,0.5,7,0.875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16.25,0.23324275362318841
Single-Agent,SIM_BASE_Khá_2,Gieo một đồng tiền cân đối và đồng chất bốn lần. Xác suất để cả bốn lần xuất hiện mặt sấp là?,Gieo một đồng tiền cân đối và đồng chất bốn lần. Xác suất để cả bốn lần xuất hiện mặt sấp là?,Khá,SINGLE_AGENT,16,8,8,0.48484848484848486,118,466,0.20205479452054795,3.9491525423728815,6,11,17,0.35294117647058826,0.75,6,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.8333333333333333,0.5257352941176471
Single-Agent,SIM_BASE_Trung bình_3,Gieo một đồng tiền cân đối và đồng chất bốn lần. Xác suất để cả bốn lần xuất hiện mặt sấp là?,Gieo một đồng tiền cân đối và đồng chất bốn lần. Xác suất để cả bốn lần xuất hiện mặt sấp là?,Trung bình,SINGLE_AGENT,16,8,8,0.35555555555555557,206,631,0.24611708482676226,3.063106796116505,8,39,47,0.1702127659574468,1.0,5,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.875,0.1988031914893617
Single-Agent,SIM_BASE_Yếu_4,Gieo một đồng tiền cân đối và đồng chất bốn lần. Xác suất để cả bốn lần xuất hiện mặt sấp là?,Gieo một đồng tiền cân đối và đồng chất bốn lần. Xác suất để cả bốn lần xuất hiện mặt sấp là?,Yếu,SINGLE_AGENT,16,8,8,0.6153846153846154,145,470,0.23577235772357724,3.2413793103448274,10,5,15,0.6666666666666666,1.25,7,0.875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.5,0.38541666666666663
Single-Agent,SIM_BASE_Giỏi_5,Gieo một con súc sắc hai lần. Xác suất để ít nhất một lần xuất hiện mặt sáu chấm là?,Gieo một con súc sắc hai lần. Xác suất để ít nhất một lần xuất hiện mặt sáu chấm là?,Giỏi,SINGLE_AGENT,16,8,8,0.5714285714285714,158,584,0.21293800539083557,3.6962025316455698,5,6,11,0.45454545454545453,0.625,6,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.2,0.5511363636363636
Single-Agent,SIM_BASE_Khá_6,Gieo một con súc sắc hai lần. Xác suất để ít nhất một lần xuất hiện mặt sáu chấm là?,Gieo một con súc sắc hai lần. Xác suất để ít nhất một lần xuất hiện mặt sáu chấm là?,Khá,SINGLE_AGENT,11,6,5,0.7333333333333333,97,356,0.2141280353200883,3.670103092783505,4,3,7,0.5714285714285714,0.8,2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.75,0.4928571428571429
Single-Agent,SIM_BASE_Trung bình_7,Gieo một con súc sắc hai lần. Xác suất để ít nhất một lần xuất hiện mặt sáu chấm là?,Gieo một con súc sắc hai lần. Xác suất để ít nhất một lần xuất hiện mặt sáu chấm là?,Trung bình,SINGLE_AGENT,11,6,5,0.5,84,483,0.14814814814814814,5.75,8,8,16,0.5,1.6,4,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0.325
Single-Agent,SIM_BASE_Yếu_8,Gieo một con súc sắc hai lần. Xác suất để ít nhất một lần xuất hiện mặt sáu chấm là?,Gieo một con súc sắc hai lần. Xác suất để ít nhất một lần xuất hiện mặt sáu chấm là?,Yếu,SINGLE_AGENT,16,8,8,0.48484848484848486,109,617,0.15013774104683195,5.660550458715596,5,13,18,0.2777777777777778,0.625,6,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.6,0.5069444444444444
Single-Agent,SIM_BASE_Giỏi_9,Gieo một con xúc xắc cân đối đồng chất 2 lần. Tính xác suất để biến cố có tổng hai mặt bằng 8.,Gieo một con xúc xắc cân đối đồng chất 2 lần. Tính xác suất để biến cố có tổng hai mặt bằng 8.,Giỏi,SINGLE_AGENT,5,3,2,0.18518518518518517,197,255,0.4358407079646018,1.2944162436548223,13,6,19,0.6842105263157895,6.5,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.46153846153846156,0.42105263157894735
Single-Agent,SIM_BASE_Khá_10,Gieo một con xúc xắc cân đối đồng chất 2 lần. Tính xác suất để biến cố có tổng hai mặt bằng 8.,Gieo một con xúc xắc cân đối đồng chất 2 lần. Tính xác suất để biến cố có tổng hai mặt bằng 8.,Khá,SINGLE_AGENT,5,3,2,0.3125,73,266,0.2153392330383481,3.643835616438356,1,0,1,1.0,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.625
Single-Agent,SIM_BASE_Trung bình_11,Gieo một con xúc xắc cân đối đồng chất 2 lần. Tính xác suất để biến cố có tổng hai mặt bằng 8.,Gieo một con xúc xắc cân đối đồng chất 2 lần. Tính xác suất để biến cố có tổng hai mặt bằng 8.,Trung bình,SINGLE_AGENT,16,8,8,0.2222222222222222,293,1200,0.19624916275954454,4.09556313993174,9,19,28,0.32142857142857145,1.125,8,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.111111111111111,0.33035714285714285
Single-Agent,SIM_BASE_Yếu_12,Gieo một con xúc xắc cân đối đồng chất 2 lần. Tính xác suất để biến cố có tổng hai mặt bằng 8.,Gieo một con xúc xắc cân đối đồng chất 2 lần. Tính xác suất để biến cố có tổng hai mặt bằng 8.,Yếu,SINGLE_AGENT,16,8,8,0.3076923076923077,252,722,0.2587268993839836,2.865079365079365,10,10,20,0.5,1.25,7,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0.59375
Single-Agent,SIM_BASE_Giỏi_13,"Gieo một con xúc xắc cân đối đồng chất 2 lần, tính xác suất để biến cố có tích 2 lần số chấm khi gieo xúc xắc là một số chẵn.","Gieo một con xúc xắc cân đối đồng chất 2 lần, tính xác suất để biến cố có tích 2 lần số chấm khi gieo xúc xắc là một số chẵn.",Giỏi,SINGLE_AGENT,16,8,8,0.5333333333333333,129,529,0.196048632218845,4.10077519379845,2,2,4,0.5,0.25,5,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0.53125
Single-Agent,SIM_BASE_Khá_14,"Gieo một con xúc xắc cân đối đồng chất 2 lần, tính xác suất để biến cố có tích 2 lần số chấm khi gieo xúc xắc là một số chẵn.","Gieo một con xúc xắc cân đối đồng chất 2 lần, tính xác suất để biến cố có tích 2 lần số chấm khi gieo xúc xắc là một số chẵn.",Khá,SINGLE_AGENT,16,8,8,0.45714285714285713,127,741,0.14631336405529954,5.834645669291339,2,4,6,0.3333333333333333,0.25,5,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.0,0.4895833333333333
Single-Agent,SIM_BASE_Trung bình_15,"Gieo một con xúc xắc cân đối đồng chất 2 lần, tính xác suất để biến cố có tích 2 lần số chấm khi gieo xúc xắc là một số chẵn.","Gieo một con xúc xắc cân đối đồng chất 2 lần, tính xác suất để biến cố có tích 2 lần số chấm khi gieo xúc xắc là một số chẵn.",Trung bình,SINGLE_AGENT,16,8,8,0.6153846153846154,122,546,0.18263473053892215,4.475409836065574,2,2,4,0.5,0.25,8,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0.375
Single-Agent,SIM_BASE_Yếu_16,"Gieo một con xúc xắc cân đối đồng chất 2 lần, tính xác suất để biến cố có tích 2 lần số chấm khi gieo xúc xắc là một số chẵn.","Gieo một con xúc xắc cân đối đồng chất 2 lần, tính xác suất để biến cố có tích 2 lần số chấm khi gieo xúc xắc là một số chẵn.",Yếu,SINGLE_AGENT,16,8,8,0.1797752808988764,171,1014,0.14430379746835442,5.9298245614035086,7,15,22,0.3181818181818182,0.875,7,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.142857142857143,0.5482954545454546
Single-Agent,SIM_BASE_Giỏi_17,Gieo ba con súc sắc. Xác suất để số chấm xuất hiện trên ba con súc sắc như nhau là?,Gieo ba con súc sắc. Xác suất để số chấm xuất hiện trên ba con súc sắc như nhau là?,Giỏi,SINGLE_AGENT,16,8,8,0.5161290322580645,87,703,0.11012658227848102,8.080459770114942,3,5,8,0.375,0.375,5,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.6666666666666667,0.5
Single-Agent,SIM_BASE_Khá_18,Gieo ba con súc sắc. Xác suất để số chấm xuất hiện trên ba con súc sắc như nhau là?,Gieo ba con súc sắc. Xác suất để số chấm xuất hiện trên ba con súc sắc như nhau là?,Khá,SINGLE_AGENT,16,8,8,0.1951219512195122,174,872,0.16634799235181644,5.011494252873563,5,26,31,0.16129032258064516,0.625,7,0.875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5.2,0.2590725806451613
Single-Agent,SIM_BASE_Trung bình_19,Gieo ba con súc sắc. Xác suất để số chấm xuất hiện trên ba con súc sắc như nhau là?,Gieo ba con súc sắc. Xác suất để số chấm xuất hiện trên ba con súc sắc như nhau là?,Trung bình,SINGLE_AGENT,16,8,8,0.41025641025641024,258,346,0.4271523178807947,1.3410852713178294,6,6,12,0.5,0.75,5,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0.28125
Single-Agent,SIM_BASE_Yếu_20,Gieo ba con súc sắc. Xác suất để số chấm xuất hiện trên ba con súc sắc như nhau là?,Gieo ba con súc sắc. Xác suất để số chấm xuất hiện trên ba con súc sắc như nhau là?,Yếu,SINGLE_AGENT,16,8,8,0.3018867924528302,251,803,0.2381404174573055,3.199203187250996,6,16,22,0.2727272727272727,0.75,7,0.875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.6666666666666665,0.2869318181818182
Single-Agent,SIM_BASE_Giỏi_21,"Một đội gồm 5 nam và 8 nữ. Lập một nhóm gồm 4 người hát tốp ca, tính xác suất để trong 4 người được chọn có ít nhất 3 nữ.","Một đội gồm 5 nam và 8 nữ. Lập một nhóm gồm 4 người hát tốp ca, tính xác suất để trong 4 người được chọn có ít nhất 3 nữ.",Giỏi,SINGLE_AGENT,16,8,8,0.16666666666666666,94,742,0.11244019138755981,7.8936170212765955,5,31,36,0.1388888888888889,0.625,5,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6.2,0.1909722222222222
Single-Agent,SIM_BASE_Khá_22,"Một đội gồm 5 nam và 8 nữ. Lập một nhóm gồm 4 người hát tốp ca, tính xác suất để trong 4 người được chọn có ít nhất 3 nữ.","Một đội gồm 5 nam và 8 nữ. Lập một nhóm gồm 4 người hát tốp ca, tính xác suất để trong 4 người được chọn có ít nhất 3 nữ.",Khá,SINGLE_AGENT,16,8,8,0.3018867924528302,204,744,0.21518987341772153,3.6470588235294117,6,17,23,0.2608695652173913,0.75,4,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.8333333333333335,0.19021739130434784
Single-Agent,SIM_BASE_Trung bình_23,"Một đội gồm 5 nam và 8 nữ. Lập một nhóm gồm 4 người hát tốp ca, tính xác suất để trong 4 người được chọn có ít nhất 3 nữ.","Một đội gồm 5 nam và 8 nữ. Lập một nhóm gồm 4 người hát tốp ca, tính xác suất để trong 4 người được chọn có ít nhất 3 nữ.",Trung bình,SINGLE_AGENT,9,5,4,0.16666666666666666,297,427,0.4102209944751381,1.4377104377104377,18,17,35,0.5142857142857142,4.5,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.9444444444444444,0.37857142857142856
Single-Agent,SIM_BASE_Yếu_24,"Một đội gồm 5 nam và 8 nữ. Lập một nhóm gồm 4 người hát tốp ca, tính xác suất để trong 4 người được chọn có ít nhất 3 nữ.","Một đội gồm 5 nam và 8 nữ. Lập một nhóm gồm 4 người hát tốp ca, tính xác suất để trong 4 người được chọn có ít nhất 3 nữ.",Yếu,SINGLE_AGENT,16,8,8,0.1951219512195122,102,799,0.11320754716981132,7.833333333333333,5,40,45,0.1111111111111111,0.625,5,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8.0,0.1840277777777778
Single-Agent,SIM_BASE_Giỏi_25,"Một hộp có 5 viên bi xanh, 6 viên bi đỏ và 7 viên bi vàng. Chọn ngẫu nhiên 5 viên bi trong hộp, tính xác suất để 5 viên bi được chọn có đủ màu và số bi đỏ bằng số bi vàng.","Một hộp có 5 viên bi xanh, 6 viên bi đỏ và 7 viên bi vàng. Chọn ngẫu nhiên 5 viên bi trong hộp, tính xác suất để 5 viên bi được chọn có đủ màu và số bi đỏ bằng số bi vàng.",Giỏi,SINGLE_AGENT,5,3,2,0.08064516129032258,150,752,0.1662971175166297,5.013333333333334,0,20,20,0.0,0.0,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20.0,0.25
Single-Agent,SIM_BASE_Khá_26,"Một hộp có 5 viên bi xanh, 6 viên bi đỏ và 7 viên bi vàng. Chọn ngẫu nhiên 5 viên bi trong hộp, tính xác suất để 5 viên bi được chọn có đủ màu và số bi đỏ bằng số bi vàng.","Một hộp có 5 viên bi xanh, 6 viên bi đỏ và 7 viên bi vàng. Chọn ngẫu nhiên 5 viên bi trong hộp, tính xác suất để 5 viên bi được chọn có đủ màu và số bi đỏ bằng số bi vàng.",Khá,SINGLE_AGENT,16,8,8,0.17777777777777778,114,1098,0.09405940594059406,9.631578947368421,6,25,31,0.1935483870967742,0.75,6,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.166666666666667,0.48588709677419356
Single-Agent,SIM_BASE_Trung bình_27,"Một hộp có 5 viên bi xanh, 6 viên bi đỏ và 7 viên bi vàng. Chọn ngẫu nhiên 5 viên bi trong hộp, tính xác suất để 5 viên bi được chọn có đủ màu và số bi đỏ bằng số bi vàng.","Một hộp có 5 viên bi xanh, 6 viên bi đỏ và 7 viên bi vàng. Chọn ngẫu nhiên 5 viên bi trong hộp, tính xác suất để 5 viên bi được chọn có đủ màu và số bi đỏ bằng số bi vàng.",Trung bình,SINGLE_AGENT,16,8,8,0.35555555555555557,147,775,0.1594360086767896,5.272108843537415,6,7,13,0.46153846153846156,0.75,8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.1666666666666667,0.6153846153846154
Single-Agent,SIM_BASE_Yếu_28,"Một hộp có 5 viên bi xanh, 6 viên bi đỏ và 7 viên bi vàng. Chọn ngẫu nhiên 5 viên bi trong hộp, tính xác suất để 5 viên bi được chọn có đủ màu và số bi đỏ bằng số bi vàng.","Một hộp có 5 viên bi xanh, 6 viên bi đỏ và 7 viên bi vàng. Chọn ngẫu nhiên 5 viên bi trong hộp, tính xác suất để 5 viên bi được chọn có đủ màu và số bi đỏ bằng số bi vàng.",Yếu,SINGLE_AGENT,16,8,8,0.34782608695652173,90,531,0.14492753623188406,5.9,2,23,25,0.08,0.25,6,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,11.5,0.4575
Single-Agent,SIM_BASE_Giỏi_29,"Một hộp có 5 viên bi đỏ, 3 viên bi vàng và 4 viên bi xanh. Chọn ngẫu nhiên từ hộp 4 viên bị, tính xác suất để 4 viên bi được chọn có số bi đỏ lớn hơn số bi vàng và nhất thiết phải có mặt bi xanh.","Một hộp có 5 viên bi đỏ, 3 viên bi vàng và 4 viên bi xanh. Chọn ngẫu nhiên từ hộp 4 viên bị, tính xác suất để 4 viên bi được chọn có số bi đỏ lớn hơn số bi vàng và nhất thiết phải có mặt bi xanh.",Giỏi,SINGLE_AGENT,9,5,4,0.1956521739130435,273,664,0.2913553895410886,2.432234432234432,10,12,22,0.45454545454545453,2.5,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.2,0.36363636363636365
