Timestamp,Student ID,Profile,Question,AI Response,Difficulty (1-5),GPS Step (Truth),Thinking Time (minutes),Progress Factor,Student Response
21/03/2026 21:43:00,HS23,khá,"Có 5 đoạn thẳng có độ dài lần lượt là 2,cm 4,cm 6,cm 8cm và 10cm . Lấy ngẫu nhiên 3 đoạn thẳng trong 5 đoạn thẳng trên, tính xác suất để 3 đoạn thẳng lấy ra lập thành một tam giác.",[G] Thầy hướng dẫn nhé: 3,5,G,58,0.15,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 21:43:00,HS47,trung bình,"Trong kỳ thi THPT Quốc Gia năm 2016 có môn thi bắt buộc là môn Tiếng Anh. Môn thi này thi dưới hình thức trắc nghiệm với 4 phương án trả lời A, B, C , D. Mỗi câu trả lời đúng được cộng 0,2 điểm và mỗi câu trả lời sai bị trừ đi 0,1 điểm. Bạn Hoa vì học rất kém môn Tiếng Anh nên chọn ngẫu nhiên cả 50 câu trả lời. Tính xác xuất để bạn Hoa đạt được 4 điểm môn Tiếng Anh trong kỳ thi trên.","[G] Thầy hướng dẫn nhé: x  là số câu trả lời đúng, suy ra ",5,G,52,0.2,Câu này 'ít nhất' là sao hả thầy? (Q28)
21/03/2026 21:47:00,HS20,khá,"Một đội gồm 5 nam và 8 nữ. Lập một nhóm gồm 4 người hát tốp ca, tính xác suất để trong 4 người được chọn có ít nhất 3 nữ.",[P] Thầy hướng dẫn nhé: 4,5,P,54,0.15,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 21:48:00,HS52,trung bình,"Một chiếc hộp đựng 7 viên bi màu xanh, 6 viên bi màu đen, 5 viên bi màu đỏ, 4 viên bi màu trắng. Chọn ngẫu nhiên ra 4 viên bi, tính xác suất để lấy được ít nhất 2 viên bi cùng màu.",[S] Chính xác! Đáp án đúng là B. Không gian mẫu là số cách chọn ngẫu nhiên 4 viên bi từ 22 viên bi đã cho. ,5,S,52,0.2,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 21:58:00,HS13,trung bình,"Trong kỳ thi THPT Quốc Gia, mỗi lớp thi gồm 24 thí sinh được sắp xếp vào 24 bàn khác nhau. Bạn Nam là một thí sinh dự thi, bạn đă ng ký 4 môn thi và cả 4 lần thi đều thi tại một phòng duy nhất. Giả sử giám thị xếp thí sinh vào vị trí một cách ngẫu nhiên, tính xác xuất để trong 4 lần thi thì bạn Nam có đúng 2 lần ngồi cùng vào một vị trí.",[P] Thầy hướng dẫn nhé: 424  ,5,P,80,0.2,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 21:59:00,HS05,khá,Gieo một con súc sắc hai lần. Xác suất để ít nhất một lần xuất hiện mặt sáu chấm là?,[G] Thầy hướng dẫn nhé: 6.6 36.    ,5,G,45,0.15,Để em thử liệt kê xem sao. (Q2)
21/03/2026 22:06:00,HS55,khá,Gọi S là tập hợp các số tự nhiên có hai chữ số. Chọn ngẫu nhiên đồng thời hai số từ tập hợp S . Tính xác suất để hai số được chọn có chữ số hàng đơn vị giống nhau.,[G] Thầy hướng dẫn nhé: 9.10 90.  ,5,G,61,0.15,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 22:08:00,HS31,khá,"Một hộp có 5 viên bi đỏ, 3 viên bi vàng và 4 viên bi xanh. Chọn ngẫu nhiên từ hộp 4 viên bị, tính xác suất để 4 viên bi được chọn có số bi đỏ lớn hơn số bi vàng và nhất thiết phải có mặt bi xanh.",[P] Thầy hướng dẫn nhé: 4,5,P,49,0.15,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 22:12:00,HS14,trung bình,Một lớp học có 30 học sinh gồm có cả nam và nữ. Chọn ngẫu nhiên 3 học sinh để tham gia hoạt động của Đoàn trường. Xác suất chọn được 2 nam và 1 nữ là 12 .29 Tính số học sinh nữ của lớp.,[G] Thầy hướng dẫn nhé: n  ,5,G,91,0.1,Thầy hướng dẫn em bước đầu với. (Q42)
21/03/2026 22:18:00,HS50,khá,Có 8 người khách bước ngẫu nhiên vào một cửa hàng có 3 quầy. Tính xác suất để 3 người cùng đến quầy thứ nhất.,[S] Chính xác! Đáp án đúng là D. Không gian mẫu là số cách sắp xếp 8 người khách vào 3 quầy. Vì mỗi ,5,S,65,0.1,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 22:19:00,HS10,yếu,Xếp 6 học sinh nam và 4 học sinh nữ vào một bàn tròn 10 ghế. Tính xác suất để không có hai học sinh nữ ngồi cạnh nhau.,[P] Thầy hướng dẫn nhé: 9!.  ,5,P,102,0.05,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 22:19:00,HS07,khá,"Một trường THPT có 10 lớp 12 , mỗi lớp cử 3 học sinh tham gia vẽ tranh cổ động. Các lớp tiến hành bắt tay giao lưu với nhau (các học sinh cùng lớp không bắt tay với nhau). Tính số lần bắt tay của các học sinh với nhau, biết rằng hai học sinh khác nhau ở hai lớp khác nhau chỉ bắt tay đúng 1 lần.",[G] Thầy hướng dẫn nhé: Suy ra số lần bắt tay là ,4,G,43,0.05,Câu này em tính thế này đúng không thầy? (Q39)
21/03/2026 22:22:00,HS04,trung bình,"Trong thư viện có 12 quyển sách gồm 3 quyển Toán giống nhau, 3 quyển Lý giống nhau, 3 quyển Hóa giống nhau và 3 quyển Sinh giống nhau. Có bao nhiêu cách xếp thành một dãy sao cho 3 quyển sách thuộc cung 1 môn không được xếp liền nhau?","[G] Thầy hướng dẫn nhé: 3 cuốn sách Toán có 2 vị trí trống và thêm hai vị trí hai đầu, tổng cộng có 4 vị trí ",5,G,50,0.1,Em chưa hiểu cách tính không gian mẫu bài này. (Q32)
21/03/2026 22:26:00,HS57,trung bình,Gieo một con súc sắc hai lần. Xác suất để ít nhất một lần xuất hiện mặt sáu chấm là?,[G] Thầy hướng dẫn nhé: 6.6 36.    ,5,G,77,0.2,Câu này 'ít nhất' là sao hả thầy? (Q2)
21/03/2026 22:27:00,HS40,trung bình,"Có 20 tấm thẻ được đánh số từ 1 đến 20 . Chọn ngẫu nhiên ra 8 tấm thẻ, tính xác suất để có 3 tấm thẻ mang số lẻ, 5 tấm thẻ mang số chẵn trong đó chỉ có đúng 1 tấm thẻ mang số chia hết cho 10 .",[S] Chính xác! Đáp án đúng là A. Không gian mẫu là cách chọn 8 tấm thể trong 20 tấm thẻ. ,5,S,72,0.2,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 22:27:00,HS21,trung bình,"Trong kỳ thi THPT Quốc Gia năm 2016 có môn thi bắt buộc là môn Tiếng Anh. Môn thi này thi dưới hình thức trắc nghiệm với 4 phương án trả lời A, B, C , D. Mỗi câu trả lời đúng được cộng 0,2 điểm và mỗi câu trả lời sai bị trừ đi 0,1 điểm. Bạn Hoa vì học rất kém môn Tiếng Anh nên chọn ngẫu nhiên cả 50 câu trả lời. Tính xác xuất để bạn Hoa đạt được 4 điểm môn Tiếng Anh trong kỳ thi trên.",[S] Chính xác! Đáp án đúng là A. Gọi ,5,S,38,0.35,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 22:28:00,HS03,trung bình,"Một hộp đựng 10 chiếc thẻ được đánh số từ 0 đến 9 . Lấy ngẫu nhiên ra 3 chiếc thẻ, tính xác suất để 3 chữ số trên 3 chiếc thẻ được lấy ra có thể ghép thành một số chia hết cho 5 .",[P] Thầy hướng dẫn nhé: 10.C  ,5,P,73,0.1,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 22:29:00,HS36,khá,"Gọi S là tập hợp các số tự nhiên có 3 chữ số đôi một khác nhau được lập thành từ các chữ số 1; 2; 3; 4; 6 . Chọn ngẫu nhiên một số từ S , tính xác xuất để số được chọn chia hết cho 3 .",[G] Thầy hướng dẫn nhé: 3,5,G,41,0.1,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 22:29:00,HS01,trung bình,"Có 13 học sinh của một trường THPT đạt danh hiệu học sinh xuất sắc trongđó khối 12 có 8 học sinh nam và 3 học sinh nữ, khối 11 có 2 học sinh nam. Chọn ngẫu nhiên 3 học sinh bất kỳ để trao thưởng, tính xác suất để 3 học sinh được chọn có cả nam và nữ đồng thời có cả khối 11 và khối 12 .",[S] Chính xác! Đáp án đúng là A. Không gian mẫu là số cách chọn ngẫu nhiên 3 học sinh từ 13 học sinh. ,5,S,79,0.15,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 22:31:00,HS48,yếu,Có 6 học sinh lớp 11 và 3 học sinh lớp 12 được xếp ngẫu nhiên vào 9 ghế thành một dãy. Tính xác suất để xếp được 3 học sinh lớp 12 xen kẽ giữa 6 học sinh lớp 11 .,[S] Chính xác! Đáp án đúng là A. Không gian mẫu là số cách sắp xếp tất cả 9 học sinh vào một ghế dài. ,5,S,79,0.15,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 22:39:00,HS47,trung bình,"Trong kỳ thi THPT Quốc Gia năm 2016 có môn thi bắt buộc là môn Tiếng Anh. Môn thi này thi dưới hình thức trắc nghiệm với 4 phương án trả lời A, B, C , D. Mỗi câu trả lời đúng được cộng 0,2 điểm và mỗi câu trả lời sai bị trừ đi 0,1 điểm. Bạn Hoa vì học rất kém môn Tiếng Anh nên chọn ngẫu nhiên cả 50 câu trả lời. Tính xác xuất để bạn Hoa đạt được 4 điểm môn Tiếng Anh trong kỳ thi trên.",[G] Thầy hướng dẫn nhé: 50 x  là số câu trả lời sai. ,5,G,43,0.2,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 22:42:00,HS09,yếu,"Trong một buổi liên hoan có 10 cặp nam nữ, trong đó có 4 cặp vợ chồng. Chọn ngẫu nhiên 3 người để biểu diễn một tiết mục văn nghệ. Tính xác suất để 3 người được chọn không có cặp vợ chồng nào.",[G] Thầy hướng dẫn nhé: Suy ra số phần tử không gian mẫu là ,5,G,132,0.15,Xác suất là cái gì vậy ạ? (Q36)
21/03/2026 22:44:00,HS16,trung bình,"Có 4 hành khách bước lên một đoàn tàu gồm 4 toa. Mỗi hành khách độc lập với nhau và chọn ngẫu nhiên một toa. Tính xác suất để 1 toa có 3 người, 1 toa có 1 người, 2 toa còn lại không có ai.",[G] Thầy hướng dẫn nhé: hành khách có 4 cách chọn toa nên có ,5,G,73,0.1,Thầy hướng dẫn em bước đầu với. (Q34)
21/03/2026 22:44:00,HS52,trung bình,"Đội tuyển học sinh giỏi của một trường THPT có 8 học sinh nam và 4 học sinh nữ. Trong buổi lễ trao phần thưởng, các học sinh trên được xếp thành một hàng ngang. Tính xác suất để khi xếp sao cho 2 học sinh nữ không đứng cạnh nhau.",[G] Thầy hướng dẫn nhé: ngang. Suy ra số phần tử của không gian mẫu là ,5,G,85,0.2,Thầy hướng dẫn em bước đầu với. (Q30)
21/03/2026 22:44:00,HS23,khá,"Có 5 đoạn thẳng có độ dài lần lượt là 2,cm 4,cm 6,cm 8cm và 10cm . Lấy ngẫu nhiên 3 đoạn thẳng trong 5 đoạn thẳng trên, tính xác suất để 3 đoạn thẳng lấy ra lập thành một tam giác.",[S] Chính xác! Đáp án đúng là A. Không gian mẫu là số cách lấy 3 đoạn thẳng từ 5 đoạn thẳng. ,5,S,66,0.15,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 22:46:00,HS20,khá,"Một đội gồm 5 nam và 8 nữ. Lập một nhóm gồm 4 người hát tốp ca, tính xác suất để trong 4 người được chọn có ít nhất 3 nữ.",[S] Chính xác! Đáp án đúng là A. Không gian mẫu là chọn tùy ý 4 người từ 13 người. ,5,S,62,0.15,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 22:46:00,HS05,khá,Gieo một con súc sắc hai lần. Xác suất để ít nhất một lần xuất hiện mặt sáu chấm là?,[P] Thầy hướng dẫn nhé: Gọi ,5,P,35,0.15,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 22:50:00,HS45,yếu,"Trong mặt phẳng tọa độ Oxy . Ở góc phần tư thứ nhất ta lấy 2 điểm phân biệt; cứ thế ở các góc phần tư thứ hai, thứ ba, thứ tư ta lần lượt lấy 3, 4, 5 điểm p hân biệt (các điểm không nằm trên các trục tọa độ). Trong 14 điểm đó ta lấy 2 điểm bất kỳ. Tính xác suất để đoạn thẳng nối hai điểm đó cắt hai trục tọa độ.",[S] Chính xác! Đáp án đúng là B. Không gian mẫu là số cách chọn 2 điểm bất kỳ trong 14 điểm đã cho. ,5,S,116,0.05,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 22:55:00,HS19,trung bình,"Trong giải cầu lông kỷ niệm ngày truyền thống học sinh sinh viên có 8 người tham gia trong đó có hai bạn Việt và Nam. Các vận động viên được chia làm hai bảng A và B , mỗi bảng gồm 4 người. Giả sử việc chia bảng thực hiện bằng cách bốc thăm ngẫu nhiên, tính xác suất để cả 2 bạn Việt và Nam nằm chung 1 bảng đấu.",[P] Thầy hướng dẫn nhé: 84..CC  ,5,P,60,0.2,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 23:01:00,HS31,khá,"Một hộp có 5 viên bi đỏ, 3 viên bi vàng và 4 viên bi xanh. Chọn ngẫu nhiên từ hộp 4 viên bị, tính xác suất để 4 viên bi được chọn có số bi đỏ lớn hơn số bi vàng và nhất thiết phải có mặt bi xanh.",[S] Chính xác! Đáp án đúng là C. Không gian mẫu là số cách chọn ngẫu nhiên 4 viên bi từ hộp chứa 12 viên ,5,S,40,0.15,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 23:04:00,HS07,khá,"Một trường THPT có 10 lớp 12 , mỗi lớp cử 3 học sinh tham gia vẽ tranh cổ động. Các lớp tiến hành bắt tay giao lưu với nhau (các học sinh cùng lớp không bắt tay với nhau). Tính số lần bắt tay của các học sinh với nhau, biết rằng hai học sinh khác nhau ở hai lớp khác nhau chỉ bắt tay đúng 1 lần.",[P] Thầy hướng dẫn nhé: 2,4,P,35,0.05,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 23:09:00,HS55,khá,Gọi S là tập hợp các số tự nhiên có hai chữ số. Chọn ngẫu nhiên đồng thời hai số từ tập hợp S . Tính xác suất để hai số được chọn có chữ số hàng đơn vị giống nhau.,[S] Chính xác! Đáp án đúng là A. Số phần tử của tập ,5,S,41,0.15,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 23:09:00,HS21,trung bình,"Một trường THPT có 10 lớp 12 , mỗi lớp cử 3 học sinh tham gia vẽ tranh cổ động. Các lớp tiến hành bắt tay giao lưu với nhau (các học sinh cùng lớp không bắt tay với nhau). Tính số lần bắt tay của các học sinh với nhau, biết rằng hai học sinh khác nhau ở hai lớp khác nhau chỉ bắt tay đúng 1 lần.",[S] Chính xác! Đáp án đúng là A. Mỗi lớp cử ra 3 học sinh nên 10 lớp cử ra 30 học sinh. ,4,S,58,0.4,Thầy hướng dẫn em bước đầu với. (Q39)
21/03/2026 23:11:00,HS36,khá,"Gọi S là tập hợp các số tự nhiên có 3 chữ số đôi một khác nhau được lập thành từ các chữ số 1; 2; 3; 4; 6 . Chọn ngẫu nhiên một số từ S , tính xác xuất để số được chọn chia hết cho 3 .",[S] Chính xác! Đáp án đúng là C. Số phần tử của ,5,S,64,0.1,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 23:14:00,HS59,yếu,"Trong một buổi liên hoan có 10 cặp nam nữ, trong đó có 4 cặp vợ chồng. Chọn ngẫu nhiên 3 người để biểu diễn một tiết mục văn nghệ. Tính xác suất để 3 người được chọn không có cặp vợ chồng nào.",[G] Thầy hướng dẫn nhé: 20 1140.C    ,5,G,123,0.15,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 23:14:00,HS04,trung bình,"Trong thư viện có 12 quyển sách gồm 3 quyển Toán giống nhau, 3 quyển Lý giống nhau, 3 quyển Hóa giống nhau và 3 quyển Sinh giống nhau. Có bao nhiêu cách xếp thành một dãy sao cho 3 quyển sách thuộc cung 1 môn không được xếp liền nhau?",[G] Thầy hướng dẫn nhé: trống. ,5,G,50,0.1,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 23:23:00,HS47,trung bình,"Trong kỳ thi THPT Quốc Gia năm 2016 có môn thi bắt buộc là môn Tiếng Anh. Môn thi này thi dưới hình thức trắc nghiệm với 4 phương án trả lời A, B, C , D. Mỗi câu trả lời đúng được cộng 0,2 điểm và mỗi câu trả lời sai bị trừ đi 0,1 điểm. Bạn Hoa vì học rất kém môn Tiếng Anh nên chọn ngẫu nhiên cả 50 câu trả lời. Tính xác xuất để bạn Hoa đạt được 4 điểm môn Tiếng Anh trong kỳ thi trên.","[P] Thầy hướng dẫn nhé: Ta có số điểm của Hoa là 0, ",5,P,81,0.2,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 23:23:00,HS13,trung bình,"Trong kỳ thi THPT Quốc Gia, mỗi lớp thi gồm 24 thí sinh được sắp xếp vào 24 bàn khác nhau. Bạn Nam là một thí sinh dự thi, bạn đă ng ký 4 môn thi và cả 4 lần thi đều thi tại một phòng duy nhất. Giả sử giám thị xếp thí sinh vào vị trí một cách ngẫu nhiên, tính xác xuất để trong 4 lần thi thì bạn Nam có đúng 2 lần ngồi cùng vào một vị trí.",[P] Thầy hướng dẫn nhé: Gọi ,5,P,80,0.2,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 23:26:00,HS05,khá,Gieo một con súc sắc hai lần. Xác suất để ít nhất một lần xuất hiện mặt sáu chấm là?,[S] Chính xác! Đáp án đúng là B. Số phần tử của không gian mẫu là ,5,S,54,0.15,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 23:27:00,HS50,khá,"Một trường THPT có 10 lớp 12 , mỗi lớp cử 3 học sinh tham gia vẽ tranh cổ động. Các lớp tiến hành bắt tay giao lưu với nhau (các học sinh cùng lớp không bắt tay với nhau). Tính số lần bắt tay của các học sinh với nhau, biết rằng hai học sinh khác nhau ở hai lớp khác nhau chỉ bắt tay đúng 1 lần.",[G] Thầy hướng dẫn nhé: Suy ra số lần bắt tay là ,4,G,38,0.1,Em đang phân vân giữa hai đáp án. (Q39)
21/03/2026 23:41:00,HS40,trung bình,"Cho tập hợp {0A  ; 1; 2; 3; 4; 5 } . Gọi S là tập hợp các số có 3 chữ số khác nhau được lập thành từ các chữ số của tập A . Chọn ngẫu nhiên một số từ S ,tính xác suất để số được chọn có chữ số cuối gấp đôi chữ số đầu. www.thuvienhoclieu.com www.thuvienhoclieu.com Trang 3",[G] Thầy hướng dẫn nhé: S  có dạng ,5,G,58,0.25,Em chưa hiểu cách tính không gian mẫu bài này. (Q16)
21/03/2026 23:42:00,HS07,khá,"Một trường THPT có 10 lớp 12 , mỗi lớp cử 3 học sinh tham gia vẽ tranh cổ động. Các lớp tiến hành bắt tay giao lưu với nhau (các học sinh cùng lớp không bắt tay với nhau). Tính số lần bắt tay của các học sinh với nhau, biết rằng hai học sinh khác nhau ở hai lớp khác nhau chỉ bắt tay đúng 1 lần.",[S] Chính xác! Đáp án đúng là A. Mỗi lớp cử ra 3 học sinh nên 10 lớp cử ra 30 học sinh. ,4,S,24,0.05,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 23:44:00,HS31,khá,"Một lớp học có 40 học sinh trong đó có 4 cặp anh em sinh đôi. Trong buổi họp đầu năm thầy giáo chủ nhiệm lớp muốn chọn ra 3 học sinh để làm cán sự lớp gồm lớp trưởng, lớp phó và bí thư. Tính xác suất để chọn ra 3 học sinh làm cán sự lớp mà không có cặp anh em sinh đôi nào.",[G] Thầy hướng dẫn nhé: Suy ra số phần tử không gian mẫu là ,5,G,54,0.15,Câu này em tính thế này đúng không thầy? (Q37)
21/03/2026 23:45:00,HS03,trung bình,"Một hộp đựng 10 chiếc thẻ được đánh số từ 0 đến 9 . Lấy ngẫu nhiên ra 3 chiếc thẻ, tính xác suất để 3 chữ số trên 3 chiếc thẻ được lấy ra có thể ghép thành một số chia hết cho 5 .",[S] Chính xác! Đáp án đúng là A. Không gian mẫu là số cách lấy ngẫu nhiên 3 chiếc thẻ từ 10 chiếc thẻ. ,5,S,70,0.1,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 23:45:00,HS14,trung bình,Một lớp học có 30 học sinh gồm có cả nam và nữ. Chọn ngẫu nhiên 3 học sinh để tham gia hoạt động của Đoàn trường. Xác suất chọn được 2 nam và 1 nữ là 12 .29 Tính số học sinh nữ của lớp.,[G] Thầy hướng dẫn nhé:  ,5,G,78,0.1,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 23:48:00,HS57,trung bình,Gieo một con súc sắc hai lần. Xác suất để ít nhất một lần xuất hiện mặt sáu chấm là?,[P] Thầy hướng dẫn nhé: Gọi ,5,P,52,0.2,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
21/03/2026 23:50:00,HS01,trung bình,"Cho tập hợp {1A  ; 2; 3; 4; 5 } . Gọi S là tập hợp tất cả các số tự nhiên có ít nhất 3 chữ số, các chữ số đôi một khác nhau được lập thành từ các chữ số thuộc tập A . Chọn ngẫu nhiên một số từ S , tính xác xuất để số được chọn có tổng các chữ số bằng 10 .",[G] Thầy hướng dẫn nhé: S  như sau: ,5,G,52,0.2,Thầy hướng dẫn em bước đầu với. (Q19)
21/03/2026 23:51:00,HS55,khá,"Một hộp có 5 viên bi xanh, 6 viên bi đỏ và 7 viên bi vàng. Chọn ngẫu nhiên 5 viên bi trong hộp, tính xác suất để 5 viên bi được chọn có đủ màu và số bi đỏ bằng số bi vàng.",[G] Thầy hướng dẫn nhé: bi. Suy ra số phần tử của không gian mẫu là ,5,G,52,0.2,Để em thử liệt kê xem sao. (Q7)
21/03/2026 23:52:00,HS20,khá,Gieo một con xúc xắc cân đối đồng chất 2 lần. Tính xác suất để biến cố có tổng hai mặt bằng 8.,[G] Thầy hướng dẫn nhé: 6.6 36.    ,5,G,56,0.2,Em đang phân vân giữa hai đáp án. (Q3)
21/03/2026 23:53:00,HS23,khá,"Một chiếc hộp đựng 7 viên bi màu xanh, 6 viên bi màu đen, 5 viên bi màu đỏ, 4 viên bi màu trắng. Chọn ngẫu nhiên ra 4 viên bi, tính xác suất để lấy được ít nhất 2 viên bi cùng màu.",[G] Thầy hướng dẫn nhé: Suy ra số phần tử của không gian mẫu là ,5,G,30,0.2,Câu này em tính thế này đúng không thầy? (Q11)
21/03/2026 23:55:00,HS48,yếu,"Trong kỳ thi THPT Quốc Gia năm 2016 có môn thi bắt buộc là môn Tiếng Anh. Môn thi này thi dưới hình thức trắc nghiệm với 4 phương án trả lời A, B, C , D. Mỗi câu trả lời đúng được cộng 0,2 điểm và mỗi câu trả lời sai bị trừ đi 0,1 điểm. Bạn Hoa vì học rất kém môn Tiếng Anh nên chọn ngẫu nhiên cả 50 câu trả lời. Tính xác xuất để bạn Hoa đạt được 4 điểm môn Tiếng Anh trong kỳ thi trên.","[G] Thầy hướng dẫn nhé: x  là số câu trả lời đúng, suy ra ",5,G,66,0.15,"Cho em đáp án đi thầy, em chịu chết. (Q28)"
21/03/2026 23:58:00,HS19,trung bình,"Trong giải cầu lông kỷ niệm ngày truyền thống học sinh sinh viên có 8 người tham gia trong đó có hai bạn Việt và Nam. Các vận động viên được chia làm hai bảng A và B , mỗi bảng gồm 4 người. Giả sử việc chia bảng thực hiện bằng cách bốc thăm ngẫu nhiên, tính xác suất để cả 2 bạn Việt và Nam nằm chung 1 bảng đấu.",[S] Chính xác! Đáp án đúng là D. Không gian mẫu là số cách chia tùy ý 8 người thành 2 bảng. ,5,S,43,0.2,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
22/03/2026 00:00:00,HS16,trung bình,"Có 4 hành khách bước lên một đoàn tàu gồm 4 toa. Mỗi hành khách độc lập với nhau và chọn ngẫu nhiên một toa. Tính xác suất để 1 toa có 3 người, 1 toa có 1 người, 2 toa còn lại không có ai.",[G] Thầy hướng dẫn nhé: 44  cách xếp. ,5,G,78,0.1,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
22/03/2026 00:05:00,HS10,yếu,Xếp 6 học sinh nam và 4 học sinh nữ vào một bàn tròn 10 ghế. Tính xác suất để không có hai học sinh nữ ngồi cạnh nhau.,"[S] Chính xác! Đáp án đúng là B. Cố định 1 vị trí cho một học sinh nam (hoặc nữ), đánh dấu các ghế còn lại ",5,S,130,0.05,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
22/03/2026 00:06:00,HS26,khá,"Một đội gồm 5 nam và 8 nữ. Lập một nhóm gồm 4 người hát tốp ca, tính xác suất để trong 4 người được chọn có ít nhất 3 nữ.",[G] Thầy hướng dẫn nhé: Suy ra số phần tử của không gian mẫu là ,5,G,32,0.0,Em đang phân vân giữa hai đáp án. (Q6)
22/03/2026 00:07:00,HS50,khá,"Một trường THPT có 10 lớp 12 , mỗi lớp cử 3 học sinh tham gia vẽ tranh cổ động. Các lớp tiến hành bắt tay giao lưu với nhau (các học sinh cùng lớp không bắt tay với nhau). Tính số lần bắt tay của các học sinh với nhau, biết rằng hai học sinh khác nhau ở hai lớp khác nhau chỉ bắt tay đúng 1 lần.",[P] Thầy hướng dẫn nhé: 2,4,P,48,0.1,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
22/03/2026 00:08:00,HS07,khá,"Trong một buổi liên hoan có 10 cặp nam nữ, trong đó có 4 cặp vợ chồng. Chọn ngẫu nhiên 3 người để biểu diễn một tiết mục văn nghệ. Tính xác suất để 3 người được chọn không có cặp vợ chồng nào.",[G] Thầy hướng dẫn nhé: Suy ra số phần tử không gian mẫu là ,5,G,34,0.05,Để em thử liệt kê xem sao. (Q36)
22/03/2026 00:09:00,HS04,trung bình,"Trong thư viện có 12 quyển sách gồm 3 quyển Toán giống nhau, 3 quyển Lý giống nhau, 3 quyển Hóa giống nhau và 3 quyển Sinh giống nhau. Có bao nhiêu cách xếp thành một dãy sao cho 3 quyển sách thuộc cung 1 môn không được xếp liền nhau?","[P] Thầy hướng dẫn nhé: Bước 1. Chọn 3 vị trí trống trong 4 vị trí để xếp 3 cuốn Lý, có ",5,P,47,0.1,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
22/03/2026 00:11:00,HS52,trung bình,"Đội tuyển học sinh giỏi của một trường THPT có 8 học sinh nam và 4 học sinh nữ. Trong buổi lễ trao phần thưởng, các học sinh trên được xếp thành một hàng ngang. Tính xác suất để khi xếp sao cho 2 học sinh nữ không đứng cạnh nhau.",[G] Thầy hướng dẫn nhé: 12!.  ,5,G,80,0.2,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
22/03/2026 00:17:00,HS36,khá,"Có 20 tấm thẻ được đánh số từ 1 đến 20 . Chọn ngẫu nhiên ra 8 tấm thẻ, tính xác suất để có 3 tấm thẻ mang số lẻ, 5 tấm thẻ mang số chẵn trong đó chỉ có đúng 1 tấm thẻ mang số chia hết cho 10 .",[G] Thầy hướng dẫn nhé: Suy ra số phần tử của không mẫu là ,5,G,53,0.15,Em đang phân vân giữa hai đáp án. (Q21)
22/03/2026 00:25:00,HS05,khá,Gieo một đồng tiền cân đối và đồng chất bốn lần. Xác suất để cả bốn lần xuất hiện mặt sấp là?,[G] Thầy hướng dẫn nhé: 2.2.2.2 16.    ,3,G,34,0.2,Để em thử liệt kê xem sao. (Q1)
